Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=33 binary=110100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 14009ms | tok/sec: 37,424 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185856 | lrm: 1.00 | dt: 622ms | tok/sec: 842,626 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.144770 | lrm: 1.00 | dt: 622ms | tok/sec: 842,692 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.810644 | lrm: 1.00 | dt: 622ms | tok/sec: 842,808 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.499938 | lrm: 1.00 | dt: 622ms | tok/sec: 842,826 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.189357 | lrm: 1.00 | dt: 622ms | tok/sec: 842,382 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.913347 | lrm: 1.00 | dt: 622ms | tok/sec: 842,305 | mfu: 20.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.675686 | lrm: 1.00 | dt: 623ms | tok/sec: 842,049 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.455662 | lrm: 1.00 | dt: 623ms | tok/sec: 841,512 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.241499 | lrm: 1.00 | dt: 623ms | tok/sec: 841,728 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.053611 | lrm: 1.00 | dt: 623ms | tok/sec: 841,824 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.886885 | lrm: 1.00 | dt: 623ms | tok/sec: 841,918 | mfu: 20.3% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.735236 | lrm: 1.00 | dt: 623ms | tok/sec: 841,722 | mfu: 20.3% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.597969 | lrm: 1.00 | dt: 623ms | tok/sec: 841,738 | mfu: 20.3% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.480411 | lrm: 1.00 | dt: 623ms | tok/sec: 841,694 | mfu: 20.3% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 6.373687 | lrm: 1.00 | dt: 623ms | tok/sec: 841,622 | mfu: 20.3% | epoch: 1 | remaining: 297s    
step 00095 (17.5%) | loss: 4.081190 | lrm: 1.00 | dt: 626ms | tok/sec: 836,889 | mfu: 20.2% | epoch: 1 | remaining: 247s    
step 00096 (17.7%) | loss: 4.064868 | lrm: 1.00 | dt: 627ms | tok/sec: 836,622 | mfu: 20.2% | epoch: 1 | remaining: 246s    
step 00097 (17.9%) | loss: 4.052738 | lrm: 1.00 | dt: 626ms | tok/sec: 836,900 | mfu: 20.2% | epoch: 1 | remaining: 246s    
step 00098 (18.1%) | loss: 4.037402 | lrm: 1.00 | dt: 627ms | tok/sec: 836,549 | mfu: 20.2% | epoch: 1 | remaining: 245s    
step 00099 (18.3%) | loss: 4.025032 | lrm: 1.00 | dt: 627ms | tok/sec: 836,316 | mfu: 20.2% | epoch: 1 | remaining: 244s    
step 00100 (18.5%) | loss: 4.012554 | lrm: 1.00 | dt: 627ms | tok/sec: 836,393 | mfu: 20.2% | epoch: 1 | remaining: 244s    
step 00101 (18.8%) | loss: 3.997916 | lrm: 1.00 | dt: 627ms | tok/sec: 836,630 | mfu: 20.2% | epoch: 1 | remaining: 243s    
step 00102 (19.0%) | loss: 3.983517 | lrm: 1.00 | dt: 627ms | tok/sec: 836,585 | mfu: 20.2% | epoch: 1 | remaining: 242s    
step 00103 (19.2%) | loss: 3.963894 | lrm: 1.00 | dt: 627ms | tok/sec: 836,751 | mfu: 20.2% | epoch: 1 | remaining: 242s    
step 00104 (19.4%) | loss: 3.951274 | lrm: 1.00 | dt: 627ms | tok/sec: 836,642 | mfu: 20.2% | epoch: 1 | remaining: 241s    
step 00105 (19.6%) | loss: 3.939894 | lrm: 1.00 | dt: 627ms | tok/sec: 836,343 | mfu: 20.2% | epoch: 1 | remaining: 241s    
step 00106 (19.8%) | loss: 3.929446 | lrm: 1.00 | dt: 627ms | tok/sec: 836,432 | mfu: 20.2% | epoch: 1 | remaining: 240s    
step 00107 (20.0%) | loss: 3.918174 | lrm: 1.00 | dt: 627ms | tok/sec: 836,726 | mfu: 20.2% | epoch: 1 | remaining: 239s    
step 00108 (20.2%) | loss: 3.910951 | lrm: 1.00 | dt: 627ms | tok/sec: 836,680 | mfu: 20.2% | epoch: 1 | remaining: 239s    
step 00109 (20.4%) | loss: 3.902577 | lrm: 1.00 | dt: 627ms | tok/sec: 836,600 | mfu: 20.2% | epoch: 1 | remaining: 238s    
step 00110 (20.6%) | loss: 3.892926 | lrm: 1.00 | dt: 626ms | tok/sec: 836,861 | mfu: 20.2% | epoch: 1 | remaining: 237s    
step 00111 (20.8%) | loss: 3.889661 | lrm: 1.00 | dt: 627ms | tok/sec: 836,503 | mfu: 20.2% | epoch: 1 | remaining: 237s    
step 00112 (21.1%) | loss: 3.882868 | lrm: 1.00 | dt: 627ms | tok/sec: 836,108 | mfu: 20.2% | epoch: 1 | remaining: 236s    
step 00113 (21.3%) | loss: 3.879054 | lrm: 1.00 | dt: 627ms | tok/sec: 836,449 | mfu: 20.2% | epoch: 1 | remaining: 236s    
step 00114 (21.5%) | loss: 3.875393 | lrm: 1.00 | dt: 627ms | tok/sec: 836,270 | mfu: 20.2% | epoch: 1 | remaining: 235s    
step 00115 (21.7%) | loss: 3.867944 | lrm: 1.00 | dt: 627ms | tok/sec: 835,983 | mfu: 20.2% | epoch: 1 | remaining: 234s    
step 00116 (21.9%) | loss: 3.857326 | lrm: 1.00 | dt: 628ms | tok/sec: 834,483 | mfu: 20.2% | epoch: 1 | remaining: 234s    
step 00117 (22.1%) | loss: 3.852969 | lrm: 1.00 | dt: 628ms | tok/sec: 835,023 | mfu: 20.2% | epoch: 1 | remaining: 233s    
step 00118 (22.3%) | loss: 3.841469 | lrm: 1.00 | dt: 628ms | tok/sec: 835,378 | mfu: 20.2% | epoch: 1 | remaining: 232s    
step 00119 (22.5%) | loss: 3.834293 | lrm: 1.00 | dt: 627ms | tok/sec: 835,881 | mfu: 20.2% | epoch: 1 | remaining: 232s    
step 00120 (22.7%) | loss: 3.829919 | lrm: 1.00 | dt: 630ms | tok/sec: 832,385 | mfu: 20.1% | epoch: 1 | remaining: 231s    
step 00121 (22.9%) | loss: 3.814875 | lrm: 1.00 | dt: 627ms | tok/sec: 836,068 | mfu: 20.2% | epoch: 1 | remaining: 231s    
step 00122 (23.1%) | loss: 3.806163 | lrm: 1.00 | dt: 627ms | tok/sec: 835,532 | mfu: 20.2% | epoch: 1 | remaining: 230s    
step 00123 (23.4%) | loss: 3.799574 | lrm: 1.00 | dt: 627ms | tok/sec: 835,591 | mfu: 20.2% | epoch: 1 | remaining: 229s    
step 00124 (23.6%) | loss: 3.794949 | lrm: 1.00 | dt: 630ms | tok/sec: 832,611 | mfu: 20.1% | epoch: 1 | remaining: 229s    
step 00125 (23.8%) | loss: 3.785862 | lrm: 1.00 | dt: 627ms | tok/sec: 835,660 | mfu: 20.2% | epoch: 1 | remaining: 228s    
step 00126 (24.0%) | loss: 3.777376 | lrm: 1.00 | dt: 630ms | tok/sec: 831,610 | mfu: 20.1% | epoch: 1 | remaining: 227s    
step 00127 (24.2%) | loss: 3.768577 | lrm: 1.00 | dt: 631ms | tok/sec: 830,874 | mfu: 20.1% | epoch: 1 | remaining: 227s    
step 00128 (24.4%) | loss: 3.766374 | lrm: 1.00 | dt: 628ms | tok/sec: 834,310 | mfu: 20.2% | epoch: 1 | remaining: 226s    
step 00129 (24.6%) | loss: 3.760630 | lrm: 1.00 | dt: 628ms | tok/sec: 834,311 | mfu: 20.2% | epoch: 1 | remaining: 226s    
step 00130 (24.8%) | loss: 3.757818 | lrm: 1.00 | dt: 629ms | tok/sec: 834,128 | mfu: 20.2% | epoch: 1 | remaining: 225s    
step 00131 (25.0%) | loss: 3.751632 | lrm: 1.00 | dt: 630ms | tok/sec: 832,490 | mfu: 20.1% | epoch: 1 | remaining: 224s    
step 00132 (25.2%) | loss: 3.745827 | lrm: 1.00 | dt: 638ms | tok/sec: 822,127 | mfu: 19.9% | epoch: 1 | remaining: 224s    
step 00133 (25.5%) | loss: 3.744988 | lrm: 1.00 | dt: 628ms | tok/sec: 835,305 | mfu: 20.2% | epoch: 1 | remaining: 223s    
step 00134 (25.7%) | loss: 3.735487 | lrm: 1.00 | dt: 630ms | tok/sec: 832,708 | mfu: 20.1% | epoch: 1 | remaining: 222s    
step 00135 (25.9%) | loss: 3.729144 | lrm: 1.00 | dt: 632ms | tok/sec: 829,614 | mfu: 20.0% | epoch: 1 | remaining: 222s    
step 00136 (26.1%) | loss: 3.721567 | lrm: 1.00 | dt: 632ms | tok/sec: 829,589 | mfu: 20.0% | epoch: 1 | remaining: 221s    
step 00137 (26.3%) | loss: 3.717430 | lrm: 1.00 | dt: 630ms | tok/sec: 832,705 | mfu: 20.1% | epoch: 1 | remaining: 220s    
step 00138 (26.5%) | loss: 3.717670 | lrm: 1.00 | dt: 630ms | tok/sec: 832,034 | mfu: 20.1% | epoch: 1 | remaining: 220s    
step 00139 (26.7%) | loss: 3.709566 | lrm: 1.00 | dt: 632ms | tok/sec: 829,833 | mfu: 20.1% | epoch: 1 | remaining: 219s    
step 00140 (26.9%) | loss: 4.456057 | lrm: 1.00 | dt: 637ms | tok/sec: 823,389 | mfu: 19.9% | epoch: 1 | remaining: 219s    
step 00141 (27.1%) | loss: 4.398575 | lrm: 1.00 | dt: 630ms | tok/sec: 832,254 | mfu: 20.1% | epoch: 1 | remaining: 218s    
step 00142 (27.3%) | loss: 4.331968 | lrm: 1.00 | dt: 631ms | tok/sec: 830,328 | mfu: 20.1% | epoch: 1 | remaining: 217s    
step 00143 (27.6%) | loss: 4.266468 | lrm: 1.00 | dt: 635ms | tok/sec: 825,998 | mfu: 20.0% | epoch: 1 | remaining: 217s    
step 00144 (27.8%) | loss: 4.213797 | lrm: 1.00 | dt: 632ms | tok/sec: 829,816 | mfu: 20.0% | epoch: 1 | remaining: 216s    
step 00145 (28.0%) | loss: 4.159622 | lrm: 1.00 | dt: 633ms | tok/sec: 828,697 | mfu: 20.0% | epoch: 1 | remaining: 215s    
step 00146 (28.2%) | loss: 4.109730 | lrm: 1.00 | dt: 629ms | tok/sec: 833,565 | mfu: 20.1% | epoch: 1 | remaining: 215s    
step 00147 (28.4%) | loss: 4.067542 | lrm: 1.00 | dt: 631ms | tok/sec: 831,209 | mfu: 20.1% | epoch: 1 | remaining: 214s    
step 00148 (28.6%) | loss: 4.024362 | lrm: 1.00 | dt: 638ms | tok/sec: 821,606 | mfu: 19.9% | epoch: 1 | remaining: 214s    
step 00149 (28.8%) | loss: 3.981893 | lrm: 1.00 | dt: 640ms | tok/sec: 818,614 | mfu: 19.8% | epoch: 1 | remaining: 213s    
step 00150 (29.0%) | loss: 3.950001 | lrm: 1.00 | dt: 633ms | tok/sec: 827,669 | mfu: 20.0% | epoch: 1 | remaining: 212s    
step 00151 (29.2%) | loss: 3.922413 | lrm: 1.00 | dt: 639ms | tok/sec: 820,018 | mfu: 19.8% | epoch: 1 | remaining: 212s    
