Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=9 binary=100010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2935ms | tok/sec: 178,630 | mfu: 5.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185896 | lrm: 1.00 | dt: 638ms | tok/sec: 821,798 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158683 | lrm: 1.00 | dt: 639ms | tok/sec: 821,073 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844270 | lrm: 1.00 | dt: 639ms | tok/sec: 820,582 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.534231 | lrm: 1.00 | dt: 639ms | tok/sec: 821,058 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.206157 | lrm: 1.00 | dt: 639ms | tok/sec: 820,912 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.914900 | lrm: 1.00 | dt: 639ms | tok/sec: 820,853 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.665939 | lrm: 1.00 | dt: 639ms | tok/sec: 821,089 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.437547 | lrm: 1.00 | dt: 639ms | tok/sec: 820,796 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.223047 | lrm: 1.00 | dt: 639ms | tok/sec: 820,602 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.035400 | lrm: 1.00 | dt: 639ms | tok/sec: 820,582 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.869790 | lrm: 1.00 | dt: 639ms | tok/sec: 820,359 | mfu: 23.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.719615 | lrm: 1.00 | dt: 639ms | tok/sec: 820,112 | mfu: 22.9% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.583590 | lrm: 1.00 | dt: 639ms | tok/sec: 819,891 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.462826 | lrm: 1.00 | dt: 639ms | tok/sec: 820,088 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.356696 | lrm: 1.00 | dt: 639ms | tok/sec: 819,982 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00037 (5.5%) | loss: 5.421676 | lrm: 1.00 | dt: 640ms | tok/sec: 819,383 | mfu: 22.9% | epoch: 1 | remaining: 283s    
step 00038 (5.8%) | loss: 5.402172 | lrm: 1.00 | dt: 640ms | tok/sec: 819,339 | mfu: 22.9% | epoch: 1 | remaining: 282s    
step 00039 (6.0%) | loss: 5.381202 | lrm: 1.00 | dt: 640ms | tok/sec: 819,348 | mfu: 22.9% | epoch: 1 | remaining: 281s    
step 00040 (6.2%) | loss: 5.360723 | lrm: 1.00 | dt: 640ms | tok/sec: 819,048 | mfu: 22.9% | epoch: 1 | remaining: 281s    
step 00041 (6.4%) | loss: 5.343235 | lrm: 1.00 | dt: 640ms | tok/sec: 818,988 | mfu: 22.9% | epoch: 1 | remaining: 280s    
step 00042 (6.6%) | loss: 5.328338 | lrm: 1.00 | dt: 640ms | tok/sec: 819,098 | mfu: 22.9% | epoch: 1 | remaining: 280s    
step 00043 (6.8%) | loss: 5.308204 | lrm: 1.00 | dt: 640ms | tok/sec: 818,935 | mfu: 22.9% | epoch: 1 | remaining: 279s    
step 00044 (7.0%) | loss: 5.290292 | lrm: 1.00 | dt: 640ms | tok/sec: 819,139 | mfu: 22.9% | epoch: 1 | remaining: 278s    
step 00045 (7.3%) | loss: 5.271664 | lrm: 1.00 | dt: 640ms | tok/sec: 819,336 | mfu: 22.9% | epoch: 1 | remaining: 278s    
step 00046 (7.5%) | loss: 5.254000 | lrm: 1.00 | dt: 640ms | tok/sec: 819,242 | mfu: 22.9% | epoch: 1 | remaining: 277s    
step 00047 (7.7%) | loss: 5.234623 | lrm: 1.00 | dt: 640ms | tok/sec: 819,278 | mfu: 22.9% | epoch: 1 | remaining: 276s    
step 00048 (7.9%) | loss: 5.218371 | lrm: 1.00 | dt: 640ms | tok/sec: 819,342 | mfu: 22.9% | epoch: 1 | remaining: 276s    
step 00049 (8.1%) | loss: 5.198541 | lrm: 1.00 | dt: 640ms | tok/sec: 819,118 | mfu: 22.9% | epoch: 1 | remaining: 275s    
step 00050 (8.3%) | loss: 5.178338 | lrm: 1.00 | dt: 640ms | tok/sec: 819,117 | mfu: 22.9% | epoch: 1 | remaining: 274s    
step 00051 (8.5%) | loss: 5.165485 | lrm: 1.00 | dt: 641ms | tok/sec: 818,314 | mfu: 22.9% | epoch: 1 | remaining: 274s    
step 00052 (8.7%) | loss: 5.147995 | lrm: 1.00 | dt: 640ms | tok/sec: 818,987 | mfu: 22.9% | epoch: 1 | remaining: 273s    
step 00053 (9.0%) | loss: 5.131337 | lrm: 1.00 | dt: 640ms | tok/sec: 818,904 | mfu: 22.9% | epoch: 1 | remaining: 272s    
step 00054 (9.2%) | loss: 5.114789 | lrm: 1.00 | dt: 640ms | tok/sec: 818,955 | mfu: 22.9% | epoch: 1 | remaining: 272s    
step 00055 (9.4%) | loss: 5.097710 | lrm: 1.00 | dt: 640ms | tok/sec: 818,804 | mfu: 22.9% | epoch: 1 | remaining: 271s    
step 00056 (9.6%) | loss: 5.084126 | lrm: 1.00 | dt: 640ms | tok/sec: 818,851 | mfu: 22.9% | epoch: 1 | remaining: 271s    
step 00057 (9.8%) | loss: 5.068139 | lrm: 1.00 | dt: 640ms | tok/sec: 818,743 | mfu: 22.9% | epoch: 1 | remaining: 270s    
step 00058 (10.0%) | loss: 5.051643 | lrm: 1.00 | dt: 641ms | tok/sec: 818,466 | mfu: 22.9% | epoch: 1 | remaining: 269s    
step 00059 (10.2%) | loss: 5.031345 | lrm: 1.00 | dt: 640ms | tok/sec: 818,722 | mfu: 22.9% | epoch: 1 | remaining: 269s    
step 00060 (10.5%) | loss: 5.016452 | lrm: 1.00 | dt: 640ms | tok/sec: 818,879 | mfu: 22.9% | epoch: 1 | remaining: 268s    
step 00061 (10.7%) | loss: 5.003600 | lrm: 1.00 | dt: 640ms | tok/sec: 818,692 | mfu: 22.9% | epoch: 1 | remaining: 267s    
step 00062 (10.9%) | loss: 4.987486 | lrm: 1.00 | dt: 640ms | tok/sec: 818,771 | mfu: 22.9% | epoch: 1 | remaining: 267s    
step 00063 (11.1%) | loss: 4.970370 | lrm: 1.00 | dt: 640ms | tok/sec: 818,716 | mfu: 22.9% | epoch: 1 | remaining: 266s    
step 00064 (11.3%) | loss: 4.955397 | lrm: 1.00 | dt: 640ms | tok/sec: 818,617 | mfu: 22.9% | epoch: 1 | remaining: 265s    
step 00065 (11.5%) | loss: 4.941915 | lrm: 1.00 | dt: 641ms | tok/sec: 818,508 | mfu: 22.9% | epoch: 1 | remaining: 265s    
step 00066 (11.7%) | loss: 4.929515 | lrm: 1.00 | dt: 641ms | tok/sec: 818,078 | mfu: 22.9% | epoch: 1 | remaining: 264s    
step 00067 (11.9%) | loss: 4.917233 | lrm: 1.00 | dt: 641ms | tok/sec: 817,948 | mfu: 22.9% | epoch: 1 | remaining: 264s    
step 00068 (12.2%) | loss: 4.903747 | lrm: 1.00 | dt: 641ms | tok/sec: 818,271 | mfu: 22.9% | epoch: 1 | remaining: 263s    
step 00069 (12.4%) | loss: 4.888558 | lrm: 1.00 | dt: 641ms | tok/sec: 817,964 | mfu: 22.9% | epoch: 1 | remaining: 262s    
step 00070 (12.6%) | loss: 4.872645 | lrm: 1.00 | dt: 641ms | tok/sec: 818,070 | mfu: 22.9% | epoch: 1 | remaining: 262s    
step 00071 (12.8%) | loss: 4.850108 | lrm: 1.00 | dt: 641ms | tok/sec: 817,783 | mfu: 22.9% | epoch: 1 | remaining: 261s    
step 00072 (13.0%) | loss: 4.840709 | lrm: 1.00 | dt: 641ms | tok/sec: 817,522 | mfu: 22.9% | epoch: 1 | remaining: 260s    
step 00073 (13.2%) | loss: 4.829544 | lrm: 1.00 | dt: 642ms | tok/sec: 816,800 | mfu: 22.9% | epoch: 1 | remaining: 260s    
step 00074 (13.4%) | loss: 4.813238 | lrm: 1.00 | dt: 641ms | tok/sec: 817,678 | mfu: 22.9% | epoch: 1 | remaining: 259s    
step 00075 (13.7%) | loss: 4.798243 | lrm: 1.00 | dt: 641ms | tok/sec: 817,883 | mfu: 22.9% | epoch: 1 | remaining: 258s    
step 00076 (13.9%) | loss: 4.784759 | lrm: 1.00 | dt: 641ms | tok/sec: 818,276 | mfu: 22.9% | epoch: 1 | remaining: 258s    
step 00077 (14.1%) | loss: 4.774720 | lrm: 1.00 | dt: 641ms | tok/sec: 818,389 | mfu: 22.9% | epoch: 1 | remaining: 257s    
step 00078 (14.3%) | loss: 4.759719 | lrm: 1.00 | dt: 641ms | tok/sec: 818,185 | mfu: 22.9% | epoch: 1 | remaining: 256s    
step 00079 (14.5%) | loss: 4.744232 | lrm: 1.00 | dt: 641ms | tok/sec: 818,015 | mfu: 22.9% | epoch: 1 | remaining: 256s    
step 00080 (14.7%) | loss: 4.731391 | lrm: 1.00 | dt: 641ms | tok/sec: 818,058 | mfu: 22.9% | epoch: 1 | remaining: 255s    
step 00081 (14.9%) | loss: 4.718095 | lrm: 1.00 | dt: 641ms | tok/sec: 818,225 | mfu: 22.9% | epoch: 1 | remaining: 255s    
step 00082 (15.2%) | loss: 4.706332 | lrm: 1.00 | dt: 641ms | tok/sec: 818,157 | mfu: 22.9% | epoch: 1 | remaining: 254s    
step 00083 (15.4%) | loss: 4.688696 | lrm: 1.00 | dt: 641ms | tok/sec: 818,028 | mfu: 22.9% | epoch: 1 | remaining: 253s    
step 00084 (15.6%) | loss: 4.670115 | lrm: 1.00 | dt: 641ms | tok/sec: 817,958 | mfu: 22.9% | epoch: 1 | remaining: 253s    
step 00085 (15.8%) | loss: 4.660032 | lrm: 1.00 | dt: 641ms | tok/sec: 817,993 | mfu: 22.9% | epoch: 1 | remaining: 252s    
step 00086 (16.0%) | loss: 4.647553 | lrm: 1.00 | dt: 641ms | tok/sec: 817,858 | mfu: 22.9% | epoch: 1 | remaining: 251s    
step 00087 (16.2%) | loss: 4.635221 | lrm: 1.00 | dt: 641ms | tok/sec: 817,649 | mfu: 22.9% | epoch: 1 | remaining: 251s    
step 00088 (16.4%) | loss: 4.618303 | lrm: 1.00 | dt: 642ms | tok/sec: 816,847 | mfu: 22.9% | epoch: 1 | remaining: 250s    
step 00089 (16.6%) | loss: 4.604443 | lrm: 1.00 | dt: 641ms | tok/sec: 817,325 | mfu: 22.9% | epoch: 1 | remaining: 249s    
step 00090 (16.9%) | loss: 4.591395 | lrm: 1.00 | dt: 642ms | tok/sec: 817,215 | mfu: 22.9% | epoch: 1 | remaining: 249s    
step 00091 (17.1%) | loss: 4.575236 | lrm: 1.00 | dt: 641ms | tok/sec: 817,457 | mfu: 22.9% | epoch: 1 | remaining: 248s    
step 00092 (17.3%) | loss: 4.563837 | lrm: 1.00 | dt: 642ms | tok/sec: 817,219 | mfu: 22.9% | epoch: 1 | remaining: 247s    
step 00093 (17.5%) | loss: 4.550266 | lrm: 1.00 | dt: 641ms | tok/sec: 817,376 | mfu: 22.9% | epoch: 1 | remaining: 247s    
step 00094 (17.7%) | loss: 4.539494 | lrm: 1.00 | dt: 642ms | tok/sec: 817,221 | mfu: 22.9% | epoch: 1 | remaining: 246s    
step 00095 (17.9%) | loss: 4.526973 | lrm: 1.00 | dt: 642ms | tok/sec: 816,578 | mfu: 22.8% | epoch: 1 | remaining: 246s    
step 00096 (18.1%) | loss: 4.513124 | lrm: 1.00 | dt: 641ms | tok/sec: 817,915 | mfu: 22.9% | epoch: 1 | remaining: 245s    
step 00097 (18.4%) | loss: 4.503656 | lrm: 1.00 | dt: 642ms | tok/sec: 817,273 | mfu: 22.9% | epoch: 1 | remaining: 244s    
step 00098 (18.6%) | loss: 4.489816 | lrm: 1.00 | dt: 648ms | tok/sec: 808,956 | mfu: 22.6% | epoch: 1 | remaining: 244s    
step 00099 (18.8%) | loss: 4.473707 | lrm: 1.00 | dt: 643ms | tok/sec: 815,959 | mfu: 22.8% | epoch: 1 | remaining: 243s    
step 00100 (19.0%) | loss: 4.460266 | lrm: 1.00 | dt: 643ms | tok/sec: 815,810 | mfu: 22.8% | epoch: 1 | remaining: 242s    
step 00101 (19.2%) | loss: 4.444809 | lrm: 1.00 | dt: 642ms | tok/sec: 816,246 | mfu: 22.8% | epoch: 1 | remaining: 242s    
step 00102 (19.4%) | loss: 4.431596 | lrm: 1.00 | dt: 644ms | tok/sec: 814,043 | mfu: 22.8% | epoch: 1 | remaining: 241s    
step 00103 (19.6%) | loss: 4.411744 | lrm: 1.00 | dt: 642ms | tok/sec: 816,717 | mfu: 22.8% | epoch: 1 | remaining: 240s    
step 00104 (19.9%) | loss: 4.399208 | lrm: 1.00 | dt: 646ms | tok/sec: 811,669 | mfu: 22.7% | epoch: 1 | remaining: 240s    
step 00105 (20.1%) | loss: 4.389294 | lrm: 1.00 | dt: 643ms | tok/sec: 816,009 | mfu: 22.8% | epoch: 1 | remaining: 239s    
step 00106 (20.3%) | loss: 4.374798 | lrm: 1.00 | dt: 643ms | tok/sec: 815,132 | mfu: 22.8% | epoch: 1 | remaining: 238s    
step 00107 (20.5%) | loss: 4.363442 | lrm: 1.00 | dt: 641ms | tok/sec: 817,635 | mfu: 22.9% | epoch: 1 | remaining: 238s    
step 00108 (20.7%) | loss: 4.351482 | lrm: 1.00 | dt: 642ms | tok/sec: 816,170 | mfu: 22.8% | epoch: 1 | remaining: 237s    
step 00109 (20.9%) | loss: 4.337690 | lrm: 1.00 | dt: 644ms | tok/sec: 814,257 | mfu: 22.8% | epoch: 1 | remaining: 237s    
step 00110 (21.1%) | loss: 4.321608 | lrm: 1.00 | dt: 647ms | tok/sec: 809,779 | mfu: 22.7% | epoch: 1 | remaining: 236s    
step 00111 (21.4%) | loss: 4.312365 | lrm: 1.00 | dt: 645ms | tok/sec: 813,074 | mfu: 22.7% | epoch: 1 | remaining: 235s    
step 00112 (21.6%) | loss: 4.301147 | lrm: 1.00 | dt: 641ms | tok/sec: 817,697 | mfu: 22.9% | epoch: 1 | remaining: 235s    
step 00113 (21.8%) | loss: 4.290335 | lrm: 1.00 | dt: 651ms | tok/sec: 805,645 | mfu: 22.5% | epoch: 1 | remaining: 234s    
step 00114 (22.0%) | loss: 4.280923 | lrm: 1.00 | dt: 646ms | tok/sec: 810,986 | mfu: 22.7% | epoch: 1 | remaining: 233s    
step 00115 (22.2%) | loss: 4.268377 | lrm: 1.00 | dt: 646ms | tok/sec: 811,957 | mfu: 22.7% | epoch: 1 | remaining: 233s    
step 00116 (22.4%) | loss: 4.254691 | lrm: 1.00 | dt: 645ms | tok/sec: 812,356 | mfu: 22.7% | epoch: 1 | remaining: 232s    
step 00117 (22.7%) | loss: 4.242902 | lrm: 1.00 | dt: 644ms | tok/sec: 814,208 | mfu: 22.8% | epoch: 1 | remaining: 231s    
step 00118 (22.9%) | loss: 4.225322 | lrm: 1.00 | dt: 644ms | tok/sec: 813,780 | mfu: 22.8% | epoch: 1 | remaining: 231s    
step 00119 (23.1%) | loss: 4.214709 | lrm: 1.00 | dt: 646ms | tok/sec: 811,020 | mfu: 22.7% | epoch: 1 | remaining: 230s    
step 00120 (23.3%) | loss: 4.201494 | lrm: 1.00 | dt: 651ms | tok/sec: 805,185 | mfu: 22.5% | epoch: 1 | remaining: 229s    
step 00121 (23.5%) | loss: 4.182580 | lrm: 1.00 | dt: 642ms | tok/sec: 816,591 | mfu: 22.8% | epoch: 1 | remaining: 229s    
step 00122 (23.7%) | loss: 4.169005 | lrm: 1.00 | dt: 642ms | tok/sec: 816,639 | mfu: 22.8% | epoch: 1 | remaining: 228s    
step 00123 (23.9%) | loss: 4.155934 | lrm: 1.00 | dt: 647ms | tok/sec: 810,798 | mfu: 22.7% | epoch: 1 | remaining: 228s    
step 00124 (24.2%) | loss: 4.144316 | lrm: 1.00 | dt: 648ms | tok/sec: 809,073 | mfu: 22.6% | epoch: 1 | remaining: 227s    
step 00125 (24.4%) | loss: 4.128912 | lrm: 1.00 | dt: 650ms | tok/sec: 806,228 | mfu: 22.6% | epoch: 1 | remaining: 226s    
step 00126 (24.6%) | loss: 4.114782 | lrm: 1.00 | dt: 648ms | tok/sec: 809,157 | mfu: 22.6% | epoch: 1 | remaining: 226s    
step 00127 (24.8%) | loss: 4.100173 | lrm: 1.00 | dt: 649ms | tok/sec: 807,396 | mfu: 22.6% | epoch: 1 | remaining: 225s    
step 00128 (25.0%) | loss: 4.090437 | lrm: 1.00 | dt: 645ms | tok/sec: 813,161 | mfu: 22.7% | epoch: 1 | remaining: 224s    
step 00129 (25.2%) | loss: 4.079566 | lrm: 1.00 | dt: 653ms | tok/sec: 803,248 | mfu: 22.5% | epoch: 1 | remaining: 224s    
step 00130 (25.5%) | loss: 4.070333 | lrm: 1.00 | dt: 648ms | tok/sec: 809,262 | mfu: 22.6% | epoch: 1 | remaining: 223s    
step 00131 (25.7%) | loss: 4.058681 | lrm: 1.00 | dt: 647ms | tok/sec: 809,992 | mfu: 22.7% | epoch: 1 | remaining: 222s    
step 00132 (25.9%) | loss: 4.046363 | lrm: 1.00 | dt: 645ms | tok/sec: 813,186 | mfu: 22.7% | epoch: 1 | remaining: 222s    
step 00133 (26.1%) | loss: 4.036815 | lrm: 1.00 | dt: 648ms | tok/sec: 809,279 | mfu: 22.6% | epoch: 1 | remaining: 221s    
step 00134 (26.3%) | loss: 4.022588 | lrm: 1.00 | dt: 647ms | tok/sec: 809,818 | mfu: 22.7% | epoch: 1 | remaining: 220s    
step 00135 (26.5%) | loss: 4.010239 | lrm: 1.00 | dt: 645ms | tok/sec: 812,477 | mfu: 22.7% | epoch: 1 | remaining: 220s    
step 00136 (26.7%) | loss: 3.997843 | lrm: 1.00 | dt: 650ms | tok/sec: 806,136 | mfu: 22.6% | epoch: 1 | remaining: 219s    
step 00137 (27.0%) | loss: 3.988106 | lrm: 1.00 | dt: 648ms | tok/sec: 809,239 | mfu: 22.6% | epoch: 1 | remaining: 218s    
step 00138 (27.2%) | loss: 3.982356 | lrm: 1.00 | dt: 655ms | tok/sec: 799,866 | mfu: 22.4% | epoch: 1 | remaining: 218s    
step 00139 (27.4%) | loss: 3.969190 | lrm: 1.00 | dt: 653ms | tok/sec: 802,659 | mfu: 22.5% | epoch: 1 | remaining: 217s    
step 00140 (27.6%) | loss: 3.957705 | lrm: 1.00 | dt: 650ms | tok/sec: 806,760 | mfu: 22.6% | epoch: 1 | remaining: 216s    
step 00141 (27.8%) | loss: 3.951433 | lrm: 1.00 | dt: 648ms | tok/sec: 809,493 | mfu: 22.6% | epoch: 1 | remaining: 216s    
step 00142 (28.1%) | loss: 3.941075 | lrm: 1.00 | dt: 648ms | tok/sec: 808,748 | mfu: 22.6% | epoch: 1 | remaining: 215s    
step 00143 (28.3%) | loss: 3.930168 | lrm: 1.00 | dt: 649ms | tok/sec: 808,155 | mfu: 22.6% | epoch: 1 | remaining: 215s    
step 00144 (28.5%) | loss: 3.927973 | lrm: 1.00 | dt: 649ms | tok/sec: 807,248 | mfu: 22.6% | epoch: 1 | remaining: 214s    
step 00145 (28.7%) | loss: 3.917218 | lrm: 1.00 | dt: 650ms | tok/sec: 806,914 | mfu: 22.6% | epoch: 1 | remaining: 213s    
step 00146 (28.9%) | loss: 3.908333 | lrm: 1.00 | dt: 647ms | tok/sec: 810,254 | mfu: 22.7% | epoch: 1 | remaining: 213s    
step 00147 (29.1%) | loss: 3.902284 | lrm: 1.00 | dt: 652ms | tok/sec: 803,746 | mfu: 22.5% | epoch: 1 | remaining: 212s    
step 00148 (29.3%) | loss: 3.891339 | lrm: 1.00 | dt: 651ms | tok/sec: 804,971 | mfu: 22.5% | epoch: 1 | remaining: 211s    
step 00149 (29.6%) | loss: 3.876753 | lrm: 1.00 | dt: 649ms | tok/sec: 807,810 | mfu: 22.6% | epoch: 1 | remaining: 211s    
step 00150 (29.8%) | loss: 3.869330 | lrm: 1.00 | dt: 655ms | tok/sec: 800,451 | mfu: 22.4% | epoch: 1 | remaining: 210s    
