Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=32 binary=010000
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2638ms | tok/sec: 198,753 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854863 | lrm: 1.00 | dt: 565ms | tok/sec: 928,500 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.445493 | lrm: 1.00 | dt: 565ms | tok/sec: 928,726 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.979638 | lrm: 1.00 | dt: 565ms | tok/sec: 928,666 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586971 | lrm: 1.00 | dt: 566ms | tok/sec: 926,962 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.251987 | lrm: 1.00 | dt: 566ms | tok/sec: 926,999 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.001679 | lrm: 1.00 | dt: 565ms | tok/sec: 927,145 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.793691 | lrm: 1.00 | dt: 565ms | tok/sec: 927,480 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.616944 | lrm: 1.00 | dt: 567ms | tok/sec: 924,784 | mfu: 22.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.465532 | lrm: 1.00 | dt: 566ms | tok/sec: 926,886 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.337550 | lrm: 1.00 | dt: 565ms | tok/sec: 927,415 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.230893 | lrm: 1.00 | dt: 567ms | tok/sec: 924,180 | mfu: 22.3% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.135491 | lrm: 1.00 | dt: 567ms | tok/sec: 925,010 | mfu: 22.3% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.049812 | lrm: 1.00 | dt: 566ms | tok/sec: 927,064 | mfu: 22.4% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.977425 | lrm: 1.00 | dt: 567ms | tok/sec: 924,020 | mfu: 22.3% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.911744 | lrm: 1.00 | dt: 567ms | tok/sec: 924,061 | mfu: 22.3% | epoch: 1 | remaining: 297s    
step 00037 (4.9%) | loss: 5.280254 | lrm: 1.00 | dt: 570ms | tok/sec: 920,036 | mfu: 22.2% | epoch: 1 | remaining: 285s    
step 00038 (5.1%) | loss: 5.264069 | lrm: 1.00 | dt: 569ms | tok/sec: 921,398 | mfu: 22.3% | epoch: 1 | remaining: 284s    
step 00039 (5.3%) | loss: 5.243807 | lrm: 1.00 | dt: 568ms | tok/sec: 923,213 | mfu: 22.3% | epoch: 1 | remaining: 284s    
step 00040 (5.5%) | loss: 5.225395 | lrm: 1.00 | dt: 570ms | tok/sec: 920,552 | mfu: 22.2% | epoch: 1 | remaining: 283s    
step 00041 (5.7%) | loss: 5.210508 | lrm: 1.00 | dt: 567ms | tok/sec: 924,542 | mfu: 22.3% | epoch: 1 | remaining: 282s    
step 00042 (5.9%) | loss: 5.194337 | lrm: 1.00 | dt: 569ms | tok/sec: 920,647 | mfu: 22.2% | epoch: 1 | remaining: 282s    
step 00043 (6.1%) | loss: 5.174341 | lrm: 1.00 | dt: 568ms | tok/sec: 923,784 | mfu: 22.3% | epoch: 1 | remaining: 281s    
step 00044 (6.2%) | loss: 5.158127 | lrm: 1.00 | dt: 570ms | tok/sec: 919,857 | mfu: 22.2% | epoch: 1 | remaining: 281s    
step 00045 (6.4%) | loss: 5.139941 | lrm: 1.00 | dt: 569ms | tok/sec: 921,416 | mfu: 22.3% | epoch: 1 | remaining: 280s    
step 00046 (6.6%) | loss: 5.122093 | lrm: 1.00 | dt: 570ms | tok/sec: 920,465 | mfu: 22.2% | epoch: 1 | remaining: 280s    
step 00047 (6.8%) | loss: 5.100787 | lrm: 1.00 | dt: 569ms | tok/sec: 921,386 | mfu: 22.3% | epoch: 1 | remaining: 279s    
step 00048 (7.0%) | loss: 5.082668 | lrm: 1.00 | dt: 569ms | tok/sec: 920,612 | mfu: 22.2% | epoch: 1 | remaining: 278s    
step 00049 (7.2%) | loss: 5.061548 | lrm: 1.00 | dt: 570ms | tok/sec: 919,903 | mfu: 22.2% | epoch: 1 | remaining: 278s    
step 00050 (7.4%) | loss: 5.041820 | lrm: 1.00 | dt: 569ms | tok/sec: 921,191 | mfu: 22.3% | epoch: 1 | remaining: 277s    
step 00051 (7.6%) | loss: 5.024305 | lrm: 1.00 | dt: 570ms | tok/sec: 919,034 | mfu: 22.2% | epoch: 1 | remaining: 277s    
step 00052 (7.8%) | loss: 5.004610 | lrm: 1.00 | dt: 569ms | tok/sec: 921,454 | mfu: 22.3% | epoch: 1 | remaining: 276s    
step 00053 (8.0%) | loss: 4.986304 | lrm: 1.00 | dt: 570ms | tok/sec: 919,315 | mfu: 22.2% | epoch: 1 | remaining: 276s    
step 00054 (8.1%) | loss: 4.968142 | lrm: 1.00 | dt: 569ms | tok/sec: 920,906 | mfu: 22.3% | epoch: 1 | remaining: 275s    
step 00055 (8.3%) | loss: 4.947847 | lrm: 1.00 | dt: 571ms | tok/sec: 918,820 | mfu: 22.2% | epoch: 1 | remaining: 274s    
step 00056 (8.5%) | loss: 4.934057 | lrm: 1.00 | dt: 569ms | tok/sec: 921,968 | mfu: 22.3% | epoch: 1 | remaining: 274s    
step 00057 (8.7%) | loss: 4.915758 | lrm: 1.00 | dt: 571ms | tok/sec: 918,222 | mfu: 22.2% | epoch: 1 | remaining: 273s    
step 00058 (8.9%) | loss: 4.897593 | lrm: 1.00 | dt: 569ms | tok/sec: 921,279 | mfu: 22.3% | epoch: 1 | remaining: 273s    
step 00059 (9.1%) | loss: 4.877816 | lrm: 1.00 | dt: 571ms | tok/sec: 918,135 | mfu: 22.2% | epoch: 1 | remaining: 272s    
step 00060 (9.3%) | loss: 4.862150 | lrm: 1.00 | dt: 569ms | tok/sec: 921,196 | mfu: 22.3% | epoch: 1 | remaining: 272s    
step 00061 (9.5%) | loss: 4.847452 | lrm: 1.00 | dt: 571ms | tok/sec: 918,712 | mfu: 22.2% | epoch: 1 | remaining: 271s    
step 00062 (9.7%) | loss: 4.829991 | lrm: 1.00 | dt: 569ms | tok/sec: 921,273 | mfu: 22.3% | epoch: 1 | remaining: 270s    
step 00063 (9.9%) | loss: 4.814084 | lrm: 1.00 | dt: 571ms | tok/sec: 918,408 | mfu: 22.2% | epoch: 1 | remaining: 270s    
step 00064 (10.0%) | loss: 4.798230 | lrm: 1.00 | dt: 570ms | tok/sec: 920,016 | mfu: 22.2% | epoch: 1 | remaining: 269s    
step 00065 (10.2%) | loss: 4.782009 | lrm: 1.00 | dt: 571ms | tok/sec: 918,130 | mfu: 22.2% | epoch: 1 | remaining: 269s    
step 00066 (10.4%) | loss: 4.768596 | lrm: 1.00 | dt: 572ms | tok/sec: 917,358 | mfu: 22.2% | epoch: 1 | remaining: 268s    
step 00067 (10.6%) | loss: 4.752619 | lrm: 1.00 | dt: 570ms | tok/sec: 919,624 | mfu: 22.2% | epoch: 1 | remaining: 268s    
step 00068 (10.8%) | loss: 4.737587 | lrm: 1.00 | dt: 571ms | tok/sec: 917,527 | mfu: 22.2% | epoch: 1 | remaining: 267s    
step 00069 (11.0%) | loss: 4.718752 | lrm: 1.00 | dt: 570ms | tok/sec: 919,965 | mfu: 22.2% | epoch: 1 | remaining: 266s    
step 00070 (11.2%) | loss: 4.699810 | lrm: 1.00 | dt: 572ms | tok/sec: 917,093 | mfu: 22.2% | epoch: 1 | remaining: 266s    
step 00071 (11.4%) | loss: 4.684857 | lrm: 1.00 | dt: 570ms | tok/sec: 920,355 | mfu: 22.2% | epoch: 1 | remaining: 265s    
step 00072 (11.6%) | loss: 4.671582 | lrm: 1.00 | dt: 572ms | tok/sec: 916,975 | mfu: 22.2% | epoch: 1 | remaining: 265s    
step 00073 (11.8%) | loss: 4.654321 | lrm: 1.00 | dt: 570ms | tok/sec: 920,345 | mfu: 22.2% | epoch: 1 | remaining: 264s    
step 00074 (11.9%) | loss: 4.632396 | lrm: 1.00 | dt: 573ms | tok/sec: 915,666 | mfu: 22.1% | epoch: 1 | remaining: 264s    
step 00075 (12.1%) | loss: 4.615189 | lrm: 1.00 | dt: 572ms | tok/sec: 916,823 | mfu: 22.2% | epoch: 1 | remaining: 263s    
step 00076 (12.3%) | loss: 4.597677 | lrm: 1.00 | dt: 571ms | tok/sec: 918,256 | mfu: 22.2% | epoch: 1 | remaining: 262s    
step 00077 (12.5%) | loss: 4.583914 | lrm: 1.00 | dt: 573ms | tok/sec: 915,507 | mfu: 22.1% | epoch: 1 | remaining: 262s    
step 00078 (12.7%) | loss: 4.563253 | lrm: 1.00 | dt: 569ms | tok/sec: 920,710 | mfu: 22.2% | epoch: 1 | remaining: 261s    
step 00079 (12.9%) | loss: 4.544650 | lrm: 1.00 | dt: 573ms | tok/sec: 915,399 | mfu: 22.1% | epoch: 1 | remaining: 261s    
step 00080 (13.1%) | loss: 4.525818 | lrm: 1.00 | dt: 571ms | tok/sec: 918,055 | mfu: 22.2% | epoch: 1 | remaining: 260s    
step 00081 (13.3%) | loss: 4.506941 | lrm: 1.00 | dt: 573ms | tok/sec: 915,727 | mfu: 22.1% | epoch: 1 | remaining: 260s    
step 00082 (13.5%) | loss: 4.491671 | lrm: 1.00 | dt: 573ms | tok/sec: 915,287 | mfu: 22.1% | epoch: 1 | remaining: 259s    
step 00083 (13.7%) | loss: 4.470751 | lrm: 1.00 | dt: 571ms | tok/sec: 917,697 | mfu: 22.2% | epoch: 1 | remaining: 258s    
step 00084 (13.9%) | loss: 4.453733 | lrm: 1.00 | dt: 574ms | tok/sec: 912,971 | mfu: 22.1% | epoch: 1 | remaining: 258s    
step 00085 (14.0%) | loss: 4.438606 | lrm: 1.00 | dt: 575ms | tok/sec: 912,527 | mfu: 22.0% | epoch: 1 | remaining: 257s    
step 00086 (14.2%) | loss: 4.421219 | lrm: 1.00 | dt: 571ms | tok/sec: 918,339 | mfu: 22.2% | epoch: 1 | remaining: 257s    
step 00087 (14.4%) | loss: 4.401999 | lrm: 1.00 | dt: 574ms | tok/sec: 913,636 | mfu: 22.1% | epoch: 1 | remaining: 256s    
step 00088 (14.6%) | loss: 4.380370 | lrm: 1.00 | dt: 574ms | tok/sec: 913,945 | mfu: 22.1% | epoch: 1 | remaining: 256s    
step 00089 (14.8%) | loss: 4.357806 | lrm: 1.00 | dt: 579ms | tok/sec: 906,275 | mfu: 21.9% | epoch: 1 | remaining: 255s    
step 00090 (15.0%) | loss: 4.340179 | lrm: 1.00 | dt: 577ms | tok/sec: 908,434 | mfu: 21.9% | epoch: 1 | remaining: 254s    
step 00091 (15.2%) | loss: 4.319575 | lrm: 1.00 | dt: 575ms | tok/sec: 911,180 | mfu: 22.0% | epoch: 1 | remaining: 254s    
step 00092 (15.4%) | loss: 4.299236 | lrm: 1.00 | dt: 577ms | tok/sec: 909,373 | mfu: 22.0% | epoch: 1 | remaining: 253s    
step 00093 (15.6%) | loss: 4.284932 | lrm: 1.00 | dt: 579ms | tok/sec: 905,760 | mfu: 21.9% | epoch: 1 | remaining: 253s    
step 00094 (15.8%) | loss: 4.271617 | lrm: 1.00 | dt: 576ms | tok/sec: 910,684 | mfu: 22.0% | epoch: 1 | remaining: 252s    
step 00095 (16.0%) | loss: 4.255927 | lrm: 1.00 | dt: 575ms | tok/sec: 912,224 | mfu: 22.0% | epoch: 1 | remaining: 252s    
step 00096 (16.2%) | loss: 4.242306 | lrm: 1.00 | dt: 574ms | tok/sec: 914,150 | mfu: 22.1% | epoch: 1 | remaining: 251s    
step 00097 (16.3%) | loss: 4.227917 | lrm: 1.00 | dt: 575ms | tok/sec: 911,958 | mfu: 22.0% | epoch: 1 | remaining: 250s    
step 00098 (16.5%) | loss: 4.210947 | lrm: 1.00 | dt: 580ms | tok/sec: 904,349 | mfu: 21.9% | epoch: 1 | remaining: 250s    
step 00099 (16.7%) | loss: 4.194682 | lrm: 1.00 | dt: 575ms | tok/sec: 911,554 | mfu: 22.0% | epoch: 1 | remaining: 249s    
step 00100 (16.9%) | loss: 4.180919 | lrm: 1.00 | dt: 574ms | tok/sec: 913,188 | mfu: 22.1% | epoch: 1 | remaining: 249s    
step 00101 (17.1%) | loss: 4.165283 | lrm: 1.00 | dt: 577ms | tok/sec: 908,343 | mfu: 21.9% | epoch: 1 | remaining: 248s    
step 00102 (17.3%) | loss: 4.148556 | lrm: 1.00 | dt: 576ms | tok/sec: 909,823 | mfu: 22.0% | epoch: 1 | remaining: 248s    
step 00103 (17.5%) | loss: 4.128339 | lrm: 1.00 | dt: 578ms | tok/sec: 907,396 | mfu: 21.9% | epoch: 1 | remaining: 247s    
step 00104 (17.7%) | loss: 4.115162 | lrm: 1.00 | dt: 579ms | tok/sec: 905,539 | mfu: 21.9% | epoch: 1 | remaining: 246s    
step 00105 (17.9%) | loss: 4.102030 | lrm: 1.00 | dt: 579ms | tok/sec: 905,507 | mfu: 21.9% | epoch: 1 | remaining: 246s    
step 00106 (18.1%) | loss: 4.088960 | lrm: 1.00 | dt: 581ms | tok/sec: 902,976 | mfu: 21.8% | epoch: 1 | remaining: 245s    
step 00107 (18.3%) | loss: 4.077653 | lrm: 1.00 | dt: 576ms | tok/sec: 909,525 | mfu: 22.0% | epoch: 1 | remaining: 245s    
step 00108 (18.5%) | loss: 4.068117 | lrm: 1.00 | dt: 583ms | tok/sec: 899,994 | mfu: 21.7% | epoch: 1 | remaining: 244s    
step 00109 (18.7%) | loss: 4.051897 | lrm: 1.00 | dt: 574ms | tok/sec: 912,824 | mfu: 22.1% | epoch: 1 | remaining: 243s    
step 00110 (18.8%) | loss: 4.042101 | lrm: 1.00 | dt: 575ms | tok/sec: 912,446 | mfu: 22.0% | epoch: 1 | remaining: 243s    
step 00111 (19.0%) | loss: 4.036620 | lrm: 1.00 | dt: 575ms | tok/sec: 911,208 | mfu: 22.0% | epoch: 1 | remaining: 242s    
step 00112 (19.2%) | loss: 4.027308 | lrm: 1.00 | dt: 579ms | tok/sec: 904,797 | mfu: 21.9% | epoch: 1 | remaining: 242s    
step 00113 (19.4%) | loss: 4.014576 | lrm: 1.00 | dt: 575ms | tok/sec: 912,155 | mfu: 22.0% | epoch: 1 | remaining: 241s    
step 00114 (19.6%) | loss: 4.010841 | lrm: 1.00 | dt: 578ms | tok/sec: 906,615 | mfu: 21.9% | epoch: 1 | remaining: 241s    
step 00115 (19.8%) | loss: 4.003008 | lrm: 1.00 | dt: 581ms | tok/sec: 901,615 | mfu: 21.8% | epoch: 1 | remaining: 240s    
step 00116 (20.0%) | loss: 3.990684 | lrm: 1.00 | dt: 585ms | tok/sec: 896,433 | mfu: 21.7% | epoch: 1 | remaining: 239s    
step 00117 (20.2%) | loss: 3.983564 | lrm: 1.00 | dt: 579ms | tok/sec: 905,200 | mfu: 21.9% | epoch: 1 | remaining: 239s    
step 00118 (20.4%) | loss: 3.975599 | lrm: 1.00 | dt: 582ms | tok/sec: 901,123 | mfu: 21.8% | epoch: 1 | remaining: 238s    
step 00119 (20.6%) | loss: 3.967307 | lrm: 1.00 | dt: 581ms | tok/sec: 902,652 | mfu: 21.8% | epoch: 1 | remaining: 238s    
step 00120 (20.8%) | loss: 3.957168 | lrm: 1.00 | dt: 581ms | tok/sec: 901,832 | mfu: 21.8% | epoch: 1 | remaining: 237s    
step 00121 (21.0%) | loss: 3.939329 | lrm: 1.00 | dt: 579ms | tok/sec: 905,814 | mfu: 21.9% | epoch: 1 | remaining: 237s    
step 00122 (21.2%) | loss: 3.925288 | lrm: 1.00 | dt: 578ms | tok/sec: 906,900 | mfu: 21.9% | epoch: 1 | remaining: 236s    
step 00123 (21.4%) | loss: 3.916057 | lrm: 1.00 | dt: 581ms | tok/sec: 903,135 | mfu: 21.8% | epoch: 1 | remaining: 235s    
step 00124 (21.5%) | loss: 3.908019 | lrm: 1.00 | dt: 583ms | tok/sec: 899,557 | mfu: 21.7% | epoch: 1 | remaining: 235s    
step 00125 (21.7%) | loss: 3.896065 | lrm: 1.00 | dt: 586ms | tok/sec: 894,422 | mfu: 21.6% | epoch: 1 | remaining: 234s    
step 00126 (21.9%) | loss: 3.885962 | lrm: 1.00 | dt: 583ms | tok/sec: 899,935 | mfu: 21.7% | epoch: 1 | remaining: 234s    
step 00127 (22.1%) | loss: 3.873582 | lrm: 1.00 | dt: 579ms | tok/sec: 905,768 | mfu: 21.9% | epoch: 1 | remaining: 233s    
step 00128 (22.3%) | loss: 3.864280 | lrm: 1.00 | dt: 584ms | tok/sec: 897,403 | mfu: 21.7% | epoch: 1 | remaining: 232s    
step 00129 (22.5%) | loss: 3.855054 | lrm: 1.00 | dt: 583ms | tok/sec: 900,022 | mfu: 21.7% | epoch: 1 | remaining: 232s    
step 00130 (22.7%) | loss: 3.849735 | lrm: 1.00 | dt: 587ms | tok/sec: 893,057 | mfu: 21.6% | epoch: 1 | remaining: 231s    
step 00131 (22.9%) | loss: 3.841592 | lrm: 1.00 | dt: 581ms | tok/sec: 902,328 | mfu: 21.8% | epoch: 1 | remaining: 231s    
step 00132 (23.1%) | loss: 3.834366 | lrm: 1.00 | dt: 578ms | tok/sec: 906,903 | mfu: 21.9% | epoch: 1 | remaining: 230s    
step 00133 (23.3%) | loss: 3.831502 | lrm: 1.00 | dt: 585ms | tok/sec: 895,828 | mfu: 21.6% | epoch: 1 | remaining: 230s    
step 00134 (23.5%) | loss: 3.821166 | lrm: 1.00 | dt: 584ms | tok/sec: 898,057 | mfu: 21.7% | epoch: 1 | remaining: 229s    
step 00135 (23.7%) | loss: 3.814635 | lrm: 1.00 | dt: 589ms | tok/sec: 890,068 | mfu: 21.5% | epoch: 1 | remaining: 228s    
step 00136 (23.9%) | loss: 3.810168 | lrm: 1.00 | dt: 583ms | tok/sec: 899,877 | mfu: 21.7% | epoch: 1 | remaining: 228s    
step 00137 (24.1%) | loss: 3.806794 | lrm: 1.00 | dt: 578ms | tok/sec: 907,418 | mfu: 21.9% | epoch: 1 | remaining: 227s    
step 00138 (24.3%) | loss: 3.806011 | lrm: 1.00 | dt: 585ms | tok/sec: 895,798 | mfu: 21.6% | epoch: 1 | remaining: 227s    
step 00139 (24.5%) | loss: 3.795934 | lrm: 1.00 | dt: 588ms | tok/sec: 891,632 | mfu: 21.5% | epoch: 1 | remaining: 226s    
step 00140 (24.7%) | loss: 3.788341 | lrm: 1.00 | dt: 589ms | tok/sec: 890,668 | mfu: 21.5% | epoch: 1 | remaining: 225s    
step 00141 (24.9%) | loss: 3.782521 | lrm: 1.00 | dt: 583ms | tok/sec: 898,801 | mfu: 21.7% | epoch: 1 | remaining: 225s    
step 00142 (25.1%) | loss: 3.779077 | lrm: 1.00 | dt: 583ms | tok/sec: 898,654 | mfu: 21.7% | epoch: 1 | remaining: 224s    
step 00143 (25.2%) | loss: 3.771462 | lrm: 1.00 | dt: 590ms | tok/sec: 888,156 | mfu: 21.5% | epoch: 1 | remaining: 224s    
step 00144 (25.4%) | loss: 3.772931 | lrm: 1.00 | dt: 587ms | tok/sec: 893,448 | mfu: 21.6% | epoch: 1 | remaining: 223s    
step 00145 (25.6%) | loss: 3.765908 | lrm: 1.00 | dt: 585ms | tok/sec: 895,671 | mfu: 21.6% | epoch: 1 | remaining: 222s    
step 00146 (25.8%) | loss: 3.762722 | lrm: 1.00 | dt: 579ms | tok/sec: 904,992 | mfu: 21.9% | epoch: 1 | remaining: 222s    
step 00147 (26.0%) | loss: 3.759801 | lrm: 1.00 | dt: 577ms | tok/sec: 909,029 | mfu: 22.0% | epoch: 1 | remaining: 221s    
step 00148 (26.2%) | loss: 3.750951 | lrm: 1.00 | dt: 585ms | tok/sec: 896,879 | mfu: 21.7% | epoch: 1 | remaining: 221s    
step 00149 (26.4%) | loss: 3.747037 | lrm: 1.00 | dt: 584ms | tok/sec: 897,907 | mfu: 21.7% | epoch: 1 | remaining: 220s    
step 00150 (26.6%) | loss: 3.743068 | lrm: 1.00 | dt: 580ms | tok/sec: 904,302 | mfu: 21.8% | epoch: 1 | remaining: 220s    
